transaction_id,customer_id,transaction_amount_inr,merchant_category,merchant_id,transaction_datetime,transaction_hour,day_of_week,customer_age,customer_gender,customer_income_monthly_inr,customer_tenure_months,avg_transaction_amount_inr,transaction_count_30d,transaction_city,transaction_state,distance_from_home_km,card_type,device_type,channel,international_transaction,failed_attempts_24h,previous_fraud_count,account_age_months,amount_to_customer_avg_ratio,is_fraud
TXN10007741,CUST100725,2069.6,Travel,MER2187,1/18/2026 17:13,17,Sunday,39,Female,113606,93,2389.68,7,Mumbai,Maharashtra,1.97,Visa,ATM,Online,0,0,0,155,0.866,0
TXN10007742,CUST101928,10931.21,Electronics,MER1406,3/12/2026 21:55,21,Thursday,21,Male,108739,112,3442.88,17,Lucknow,Uttar Pradesh,6.97,Visa,Android,POS,0,0,0,167,3.174,0
TXN10007743,CUST101977,3265.99,Clothing,MER3695,4/29/2026 14:09,14,Wednesday,57,Female,47715,12,1733.25,14,Mumbai,Maharashtra,2.59,Mastercard,Web,POS,0,0,0,171,1.883,0
TXN10007744,CUST101801,1468.56,Education,MER2437,4/3/2026 20:46,20,Friday,24,Female,49376,9,2717.21,16,Bengaluru,Karnataka,4.39,Visa,iOS,Online,0,0,0,35,0.54,0
TXN10007745,CUST100533,3291.79,Online Shopping,MER3857,3/15/2026 8:24,8,Sunday,24,Other,32429,160,2060.9,15,Delhi,Delhi,3.53,Visa,iOS,POS,0,0,0,135,1.596,0
TXN10007746,CUST101636,1109.85,Clothing,MER1656,4/15/2026 13:04,13,Wednesday,68,Male,58654,175,1131.01,15,Delhi,Delhi,5.71,Visa,ATM,POS,1,0,0,70,0.98,0
TXN10007747,CUST101566,3234.83,Grocery,MER1618,1/19/2026 14:09,14,Monday,19,Female,29641,155,1282.82,8,Lucknow,Uttar Pradesh,15.47,Visa,Web,POS,0,0,0,93,2.52,0
TXN10007748,CUST101517,2586.14,Fuel,MER4436,3/19/2026 8:48,8,Thursday,62,Male,24469,176,4211.35,10,Kochi,Kerala,6.9,Amex,Android,Mobile App,0,0,0,80,0.614,0
TXN10007749,CUST101820,8770.39,Healthcare,MER4294,2/4/2026 18:56,18,Wednesday,40,Male,55455,71,9101.22,13,Pune,Maharashtra,2.68,Visa,Android,POS,0,0,0,177,0.964,0
TXN10007750,CUST100888,9735.88,Online Shopping,MER3192,5/4/2026 10:18,10,Monday,30,Male,19191,42,3169.3,14,Delhi,Delhi,2.09,Mastercard,iOS,POS,0,0,0,30,3.071,0
TXN10007751,CUST100766,1756.38,Fuel,MER1082,2/24/2026 8:03,8,Tuesday,51,Female,25950,167,2311.37,7,Kochi,Kerala,2.76,Visa,ATM,Online,0,0,0,140,0.76,0
TXN10007752,CUST100070,6590.3,Electronics,MER1648,2/10/2026 5:26,5,Tuesday,51,Male,44286,138,3742.27,22,Kochi,Kerala,0.6,Visa,Web,POS,0,0,0,51,1.761,0
TXN10007753,CUST101870,750.34,Electronics,MER1791,1/4/2026 19:16,19,Sunday,27,Male,95757,72,1232.01,12,Hyderabad,Telangana,22.44,Mastercard,Android,POS,0,0,0,173,0.609,0
TXN10007754,CUST101739,1088.41,Online Shopping,MER4860,4/13/2026 9:28,9,Monday,19,Female,86657,25,1708.26,15,Bengaluru,Karnataka,29.69,Mastercard,Android,POS,1,0,0,32,0.637,0
TXN10007755,CUST100581,204.28,Jewelry,MER2463,1/7/2026 22:46,22,Wednesday,66,Male,68512,115,427.91,16,Ahmedabad,Gujarat,17.77,Visa,iOS,Online,0,0,0,165,0.476,0
TXN10007756,CUST101826,631.34,Restaurant,MER1032,3/20/2026 14:04,14,Friday,53,Female,99104,175,1417.88,11,Kolkata,West Bengal,12.19,RuPay,iOS,Online,0,0,0,37,0.445,0
TXN10007757,CUST100284,2220.7,Electronics,MER1578,4/2/2026 19:46,19,Thursday,44,Other,23605,163,1473.43,16,Kochi,Kerala,5.44,Visa,Android,POS,0,0,0,154,1.506,0
TXN10007758,CUST101451,15087.97,Fuel,MER4533,5/12/2026 21:14,21,Tuesday,59,Male,93235,18,10479.54,14,Mumbai,Maharashtra,4.22,Visa,iOS,POS,0,0,0,15,1.44,0
TXN10007759,CUST101578,5433.87,Online Shopping,MER4347,1/24/2026 21:39,21,Saturday,20,Female,23958,170,4589.5,15,Bengaluru,Karnataka,2.18,RuPay,iOS,POS,0,0,0,68,1.184,0
TXN10007760,CUST101325,1187.9,Utilities,MER1966,4/28/2026 21:20,21,Tuesday,47,Male,96261,70,1036.38,16,Chennai,Tamil Nadu,19.68,RuPay,iOS,POS,0,0,0,131,1.145,0
TXN10007761,CUST101650,1623.98,Entertainment,MER4033,6/3/2026 20:29,20,Wednesday,37,Male,57808,133,2452.78,14,Pune,Maharashtra,4.2,Mastercard,Web,POS,0,0,0,23,0.662,0
TXN10007762,CUST100149,3071.51,Restaurant,MER4301,4/22/2026 9:02,9,Wednesday,56,Male,49146,131,4294.31,13,Ahmedabad,Gujarat,10.91,Visa,Android,POS,0,2,0,146,0.715,0
TXN10007763,CUST101169,22664.86,Online Shopping,MER4766,2/27/2026 18:15,18,Friday,34,Male,44191,176,8566.57,11,Mumbai,Maharashtra,3.63,Visa,Android,Mobile App,0,0,0,46,2.645,0
TXN10007764,CUST100668,1161.31,Restaurant,MER3680,1/24/2026 23:41,23,Saturday,25,Male,62565,14,2469.74,8,Chennai,Tamil Nadu,4.01,RuPay,ATM,Online,0,0,0,22,0.47,0
TXN10007765,CUST101145,3442.83,Grocery,MER2176,3/26/2026 3:08,3,Thursday,63,Male,51490,103,3195.17,19,Bengaluru,Karnataka,11.48,RuPay,Web,ATM,0,0,0,173,1.077,0
TXN10007766,CUST101550,1209.29,Grocery,MER3418,6/5/2026 11:06,11,Friday,65,Female,65011,161,1225.08,14,Mumbai,Maharashtra,2.56,Mastercard,Web,Mobile App,0,0,0,72,0.986,0
TXN10007767,CUST101863,2883.7,Online Shopping,MER1338,3/22/2026 14:18,14,Sunday,19,Female,54327,86,3001.23,13,Delhi,Delhi,11.15,RuPay,Android,POS,0,0,0,38,0.961,0
TXN10007768,CUST100967,1638.16,Clothing,MER3622,4/17/2026 12:17,12,Friday,45,Female,50238,51,1655.5,8,Kochi,Kerala,5.89,Visa,Web,POS,1,2,0,57,0.989,0
TXN10007769,CUST100231,1762.86,Clothing,MER1669,4/23/2026 15:56,15,Thursday,27,Male,85102,163,2540.69,17,Hyderabad,Telangana,22.37,Visa,Web,Online,0,1,0,27,0.694,0
TXN10007770,CUST101266,3260.05,Utilities,MER2212,5/30/2026 9:47,9,Saturday,62,Male,26526,164,4410.5,10,Pune,Maharashtra,2.39,Mastercard,iOS,Mobile App,0,0,0,143,0.739,0
TXN10007771,CUST100918,2145.71,Grocery,MER4652,1/6/2026 17:01,17,Tuesday,63,Female,31399,113,4794.4,16,Jaipur,Rajasthan,18.41,Mastercard,iOS,ATM,0,0,0,45,0.447,0
TXN10007772,CUST101797,1924.95,Entertainment,MER1495,5/24/2026 16:59,16,Sunday,56,Female,45025,43,1366.42,8,Jaipur,Rajasthan,10.94,Visa,iOS,POS,0,0,0,19,1.408,0
TXN10007773,CUST100814,2308.26,Healthcare,MER2548,2/18/2026 7:53,7,Wednesday,40,Female,100365,67,1603.35,13,Delhi,Delhi,8.17,RuPay,iOS,Online,0,0,0,169,1.439,0
TXN10007774,CUST100774,1773.56,Entertainment,MER3184,2/18/2026 15:11,15,Wednesday,44,Male,29664,102,4475.17,15,Indore,Madhya Pradesh,8.76,Mastercard,Android,Mobile App,0,0,0,69,0.396,0
TXN10007775,CUST101435,2123.91,Grocery,MER1851,6/16/2026 12:16,12,Tuesday,34,Female,57571,100,3442.06,14,Jaipur,Rajasthan,2.87,Visa,Web,Online,0,0,0,57,0.617,0
TXN10007776,CUST100260,2688.22,Clothing,MER3771,3/22/2026 12:34,12,Sunday,65,Male,58088,118,2418.2,16,Chennai,Tamil Nadu,2.14,Mastercard,Web,Mobile App,0,2,0,31,1.111,0
TXN10007777,CUST101798,655.55,Grocery,MER1772,3/8/2026 7:56,7,Sunday,49,Male,45065,84,1117.81,12,Lucknow,Uttar Pradesh,2.88,Mastercard,Web,Mobile App,0,0,0,10,0.586,0
TXN10007778,CUST100288,1518.7,Utilities,MER4584,4/26/2026 15:14,15,Sunday,37,Female,24213,43,1493.39,13,Bengaluru,Karnataka,8.55,Mastercard,iOS,POS,0,0,0,69,1.016,0
TXN10007779,CUST101645,801.48,Healthcare,MER2137,1/25/2026 20:21,20,Sunday,23,Male,36816,167,674.53,12,Hyderabad,Telangana,15.51,RuPay,Android,Mobile App,0,0,0,92,1.186,0
TXN10007780,CUST101633,4844.61,Utilities,MER3182,4/16/2026 13:52,13,Thursday,28,Male,25408,46,4309.15,13,Kolkata,West Bengal,4.66,Visa,Android,Mobile App,0,0,0,80,1.124,0
TXN10007781,CUST100472,2186.07,Healthcare,MER3265,2/24/2026 22:52,22,Tuesday,50,Female,69683,94,1603.99,18,Kochi,Kerala,7.98,Visa,Web,Online,0,0,0,53,1.362,0
TXN10007782,CUST100292,744.26,Online Shopping,MER4692,5/5/2026 15:14,15,Tuesday,19,Female,98645,82,1354.05,12,Kochi,Kerala,0.92,Mastercard,iOS,POS,0,0,0,138,0.549,0
TXN10007783,CUST101886,384.16,Clothing,MER2878,4/17/2026 1:14,1,Friday,67,Female,41452,166,527.73,7,Kochi,Kerala,3.93,Mastercard,ATM,POS,0,0,0,70,0.727,0
TXN10007784,CUST100805,2252.81,Restaurant,MER3131,6/3/2026 12:13,12,Wednesday,57,Male,48106,145,4905.34,14,Bengaluru,Karnataka,5.09,Mastercard,Web,Mobile App,0,0,0,66,0.459,0
TXN10007785,CUST101885,2107.88,Restaurant,MER2209,3/3/2026 7:27,7,Tuesday,65,Male,40291,141,2105.93,10,Chennai,Tamil Nadu,6.76,Mastercard,Android,Online,0,1,0,174,1,0
TXN10007786,CUST101546,1247.55,Fuel,MER1237,3/6/2026 12:59,12,Friday,18,Female,32932,71,572.72,13,Jaipur,Rajasthan,7.17,Visa,iOS,Online,0,0,0,84,2.175,0
TXN10007787,CUST101892,2594.72,Healthcare,MER3351,6/3/2026 15:09,15,Wednesday,56,Male,87570,136,2372.08,12,Kochi,Kerala,13.75,Visa,iOS,POS,0,0,0,178,1.093,0
TXN10007788,CUST101398,1477.06,Entertainment,MER4625,6/1/2026 7:02,7,Monday,55,Male,88597,85,1918.83,13,Chennai,Tamil Nadu,2.88,Visa,Android,Online,0,0,0,78,0.769,0
TXN10007789,CUST100754,4788.04,Online Shopping,MER1464,6/21/2026 9:58,9,Sunday,28,Female,48845,148,4874.43,7,Indore,Madhya Pradesh,5.19,Visa,iOS,POS,0,0,0,70,0.982,0
TXN10007790,CUST100215,3065.43,Grocery,MER3905,1/27/2026 12:34,12,Tuesday,58,Male,38895,170,1957.69,20,Lucknow,Uttar Pradesh,21.4,Visa,iOS,Mobile App,0,0,0,30,1.565,0
TXN10007791,CUST100704,3179.14,Online Shopping,MER2203,1/19/2026 14:36,14,Monday,54,Female,18656,77,1633.14,16,Bengaluru,Karnataka,0.93,Mastercard,iOS,Online,0,0,0,66,1.945,0
TXN10007792,CUST100802,1393.55,Healthcare,MER2106,5/24/2026 9:03,9,Sunday,63,Female,60955,24,2527.19,8,Hyderabad,Telangana,12.71,Mastercard,Android,POS,0,0,0,167,0.551,0
TXN10007793,CUST100945,7764.73,Grocery,MER1975,3/1/2026 10:29,10,Sunday,61,Male,35321,96,6792.36,21,Jaipur,Rajasthan,27.39,Visa,Web,POS,0,0,0,28,1.143,0
TXN10007794,CUST100331,3329.95,Travel,MER1003,1/5/2026 20:55,20,Monday,35,Female,150793,71,3500.98,12,Jaipur,Rajasthan,2.06,Visa,iOS,POS,1,0,0,148,0.951,0
TXN10007795,CUST101060,1488.85,Travel,MER3385,1/11/2026 11:46,11,Sunday,54,Male,77237,8,2935.16,11,Jaipur,Rajasthan,2.16,Mastercard,iOS,Online,0,0,0,38,0.507,0
TXN10007796,CUST100882,2266.46,Grocery,MER4844,1/8/2026 19:40,19,Thursday,19,Male,21282,98,1934.15,15,Mumbai,Maharashtra,16.75,Visa,iOS,POS,0,0,0,120,1.171,0
TXN10007797,CUST100021,2286.61,Electronics,MER2466,1/18/2026 16:32,16,Sunday,30,Male,86787,144,2516.24,10,Kolkata,West Bengal,16.24,Mastercard,Web,POS,0,1,0,50,0.908,0
TXN10007798,CUST101281,3760.13,Online Shopping,MER1693,2/12/2026 9:54,9,Thursday,69,Male,26882,87,2275.29,12,Chennai,Tamil Nadu,2.03,RuPay,Web,POS,0,1,0,63,1.652,0
TXN10007799,CUST100380,9588.55,Restaurant,MER4844,4/2/2026 18:10,18,Thursday,63,Female,43222,83,3504.7,7,Mumbai,Maharashtra,10.39,Visa,Web,POS,0,0,0,54,2.735,0
TXN10007800,CUST100576,4269.01,Electronics,MER4396,6/27/2026 16:43,16,Saturday,58,Female,20554,105,4650.19,19,Hyderabad,Telangana,7.6,Mastercard,iOS,Mobile App,0,0,0,85,0.918,0
TXN10007801,CUST100727,1665.83,Fuel,MER4782,6/8/2026 18:45,18,Monday,51,Female,71617,15,1544.76,13,Kochi,Kerala,5.42,Mastercard,Android,Mobile App,0,0,0,138,1.078,0
TXN10007802,CUST101211,1731.47,Jewelry,MER4961,2/13/2026 9:30,9,Friday,42,Female,119245,46,1206.11,14,Jaipur,Rajasthan,2.73,Visa,Android,POS,0,0,0,48,1.434,0
TXN10007803,CUST101231,468.71,Clothing,MER3421,1/13/2026 9:23,9,Tuesday,20,Male,47456,90,474.74,20,Kochi,Kerala,3.53,Mastercard,Web,POS,0,0,0,100,0.985,0
TXN10007804,CUST101211,9096.56,Jewelry,MER1793,1/1/2026 17:27,17,Thursday,43,Male,140489,24,7883.39,16,Pune,Maharashtra,4.92,Visa,iOS,ATM,0,0,0,73,1.154,0
TXN10007805,CUST100836,4411.59,Clothing,MER2681,6/14/2026 0:55,0,Sunday,44,Male,34600,42,2437.38,14,Pune,Maharashtra,4.05,Visa,Android,POS,0,0,0,31,1.809,0
TXN10007806,CUST100952,5543.76,Online Shopping,MER1283,4/26/2026 14:22,14,Sunday,55,Female,48606,102,5548.77,21,Kolkata,West Bengal,2.2,Mastercard,ATM,Online,0,0,0,95,0.999,0
TXN10007807,CUST100333,6191.98,Utilities,MER1127,4/30/2026 11:38,11,Thursday,26,Male,25514,101,3459.38,10,Jaipur,Rajasthan,25.53,Visa,Web,Online,0,0,0,172,1.789,0
TXN10007808,CUST101037,745.91,Grocery,MER4343,4/16/2026 9:34,9,Thursday,53,Female,32362,67,628.57,15,Delhi,Delhi,8.83,Visa,Android,Online,0,0,0,110,1.185,0
TXN10007809,CUST100529,4496.28,Electronics,MER4751,1/11/2026 20:07,20,Sunday,47,Female,77886,54,7117.99,11,Delhi,Delhi,15.21,RuPay,Web,POS,0,0,0,64,0.632,0
TXN10007810,CUST100141,3883.72,Online Shopping,MER1987,1/18/2026 13:17,13,Sunday,31,Male,98876,178,2573.61,13,Jaipur,Rajasthan,2.07,Visa,Android,Online,0,2,0,78,1.508,0
TXN10007811,CUST100218,1749.31,Grocery,MER1333,1/22/2026 22:04,22,Thursday,38,Female,35925,160,1872.61,14,Bengaluru,Karnataka,7.09,Visa,Web,POS,0,0,0,150,0.934,0
TXN10007812,CUST100763,103.99,Online Shopping,MER4687,1/24/2026 14:43,14,Saturday,59,Male,15976,97,331.59,13,Mumbai,Maharashtra,2.14,Mastercard,Web,Online,0,0,0,36,0.313,0
TXN10007813,CUST100872,2169.35,Entertainment,MER1485,3/18/2026 17:07,17,Wednesday,57,Female,129808,18,1645.02,13,Kolkata,West Bengal,8.06,Mastercard,Android,POS,0,0,0,102,1.318,0
TXN10007814,CUST101802,991.79,Travel,MER1822,5/11/2026 22:42,22,Monday,54,Female,68933,11,1263.96,13,Chennai,Tamil Nadu,2.65,Visa,Android,POS,0,0,0,84,0.784,0
TXN10007815,CUST100084,5063.35,Grocery,MER3791,5/19/2026 23:33,23,Tuesday,44,Male,83465,145,3061.89,10,Kolkata,West Bengal,20.29,Mastercard,Web,POS,0,0,0,50,1.653,0
TXN10007816,CUST100269,4841.69,Jewelry,MER4878,5/12/2026 4:06,4,Tuesday,19,Female,51973,77,1604.96,17,Lucknow,Uttar Pradesh,204.68,Visa,iOS,Online,1,4,0,4,3.015,1
TXN10007817,CUST101754,2919.41,Clothing,MER1738,4/23/2026 15:31,15,Thursday,48,Female,75284,112,2513.66,11,Kolkata,West Bengal,13.14,Mastercard,Android,Mobile App,0,0,0,87,1.161,0
TXN10007818,CUST100027,456.2,Fuel,MER3670,3/30/2026 10:55,10,Monday,31,Male,53694,175,846.57,3,Chennai,Tamil Nadu,8.85,Amex,iOS,ATM,0,1,0,69,0.538,0
TXN10007819,CUST101877,946.45,Entertainment,MER3014,4/8/2026 18:28,18,Wednesday,39,Male,61941,176,1451.11,9,Chennai,Tamil Nadu,3.59,Mastercard,iOS,POS,0,0,0,16,0.652,0
TXN10007820,CUST101623,4149.43,Online Shopping,MER3037,3/24/2026 20:43,20,Tuesday,19,Female,52580,7,4254.65,13,Ahmedabad,Gujarat,2.57,Visa,Web,POS,0,0,0,134,0.975,0
TXN10007821,CUST100971,1590.94,Utilities,MER4344,1/24/2026 13:56,13,Saturday,24,Male,44629,18,3664.39,12,Ahmedabad,Gujarat,2.07,Mastercard,Android,ATM,0,0,0,73,0.434,0
TXN10007822,CUST101044,3379.58,Online Shopping,MER3030,2/25/2026 19:54,19,Wednesday,42,Male,39940,109,4013.19,14,Pune,Maharashtra,18.37,Visa,Web,POS,0,0,0,149,0.842,0
TXN10007823,CUST101245,5332.04,Grocery,MER3991,6/10/2026 9:51,9,Wednesday,26,Female,100911,7,4372.36,10,Ahmedabad,Gujarat,3.1,Mastercard,Web,Mobile App,0,1,0,144,1.219,0
TXN10007824,CUST101443,1754.9,Restaurant,MER3392,6/19/2026 12:10,12,Friday,53,Female,73978,10,539.53,16,Mumbai,Maharashtra,8.75,Visa,Web,Online,0,1,0,122,3.247,0
TXN10007825,CUST101577,804.04,Restaurant,MER1641,2/13/2026 11:09,11,Friday,27,Male,69169,27,707.3,14,Pune,Maharashtra,5.65,Mastercard,Android,POS,0,0,0,152,1.135,0
TXN10007826,CUST101294,835.63,Travel,MER2624,1/16/2026 10:34,10,Friday,26,Male,28434,51,574.48,13,Jaipur,Rajasthan,13.62,Mastercard,Web,POS,0,0,0,13,1.452,0
TXN10007827,CUST101271,2134.61,Electronics,MER2920,3/5/2026 8:05,8,Thursday,43,Female,29806,167,1541.06,15,Pune,Maharashtra,13.55,Mastercard,Android,Mobile App,0,0,0,115,1.384,0
TXN10007828,CUST101518,2904.89,Entertainment,MER1015,5/15/2026 18:52,18,Friday,44,Male,66586,141,2613.95,14,Hyderabad,Telangana,5.33,Visa,Android,POS,0,0,0,157,1.111,0
TXN10007829,CUST101214,6157.23,Fuel,MER2896,1/18/2026 5:50,5,Sunday,64,Male,33238,13,2538.02,11,Hyderabad,Telangana,221.82,Mastercard,Android,Mobile App,0,1,0,20,2.425,1
TXN10007830,CUST100908,6204.03,Electronics,MER1814,6/27/2026 15:27,15,Saturday,51,Male,34799,161,3487.9,4,Hyderabad,Telangana,3.07,Visa,ATM,Online,0,1,0,29,1.778,0
TXN10007831,CUST100209,8136.01,Online Shopping,MER2438,2/22/2026 18:09,18,Sunday,67,Male,31502,35,3628.86,12,Jaipur,Rajasthan,6.86,Visa,ATM,POS,0,0,0,102,2.241,0
TXN10007832,CUST101745,2517.02,Online Shopping,MER2593,6/3/2026 12:16,12,Wednesday,27,Female,132708,85,3178.2,15,Pune,Maharashtra,10.19,Visa,iOS,POS,0,0,0,17,0.792,0
TXN10007833,CUST101860,5295.91,Restaurant,MER1207,6/23/2026 21:52,21,Tuesday,24,Male,41853,66,3357.59,13,Jaipur,Rajasthan,5.59,Mastercard,Web,POS,0,1,0,124,1.577,0
TXN10007834,CUST100519,1539.23,Online Shopping,MER2967,4/22/2026 16:49,16,Wednesday,64,Female,80087,73,3217.37,15,Kochi,Kerala,4.97,Mastercard,Web,POS,0,0,0,173,0.478,0
TXN10007835,CUST101842,1426.24,Healthcare,MER4090,5/28/2026 20:24,20,Thursday,49,Male,29661,155,2170.84,13,Bengaluru,Karnataka,1.32,Visa,ATM,POS,0,0,0,140,0.657,0
TXN10007836,CUST101989,842.1,Travel,MER3353,5/13/2026 19:19,19,Wednesday,56,Female,186078,34,855.82,10,Indore,Madhya Pradesh,4.52,Mastercard,Android,Mobile App,0,0,0,117,0.983,0
TXN10007837,CUST101130,6948.24,Clothing,MER3906,2/27/2026 8:52,8,Friday,50,Male,48736,113,3942.51,12,Kolkata,West Bengal,6.46,RuPay,Android,Mobile App,0,0,0,26,1.762,0
TXN10007838,CUST100466,13177.74,Electronics,MER1737,6/4/2026 18:44,18,Thursday,58,Other,61862,123,10754.38,16,Hyderabad,Telangana,7.2,Mastercard,Android,ATM,0,0,0,146,1.225,0
TXN10007839,CUST100621,8649.08,Travel,MER4383,3/23/2026 14:24,14,Monday,45,Male,73459,74,5103.82,15,Mumbai,Maharashtra,13.65,Mastercard,iOS,Online,0,0,1,111,1.694,0
TXN10007840,CUST101146,683.24,Fuel,MER3912,4/16/2026 18:24,18,Thursday,47,Female,62291,112,679.37,8,Hyderabad,Telangana,12.57,Visa,Android,ATM,0,0,0,25,1.004,0
TXN10007841,CUST101396,7306.34,Electronics,MER2991,6/15/2026 22:37,22,Monday,30,Male,45993,75,6072.22,14,Hyderabad,Telangana,10.23,Visa,Android,Online,0,0,0,30,1.203,0
TXN10007842,CUST101949,477.77,Fuel,MER1930,6/17/2026 21:07,21,Wednesday,20,Female,31904,164,553.95,13,Jaipur,Rajasthan,8.82,RuPay,Android,POS,0,0,0,79,0.861,0
TXN10007843,CUST101585,3883.65,Restaurant,MER2398,6/19/2026 13:56,13,Friday,56,Male,46403,173,3276.27,10,Jaipur,Rajasthan,3.49,Visa,iOS,POS,0,0,0,132,1.185,0
TXN10007844,CUST100171,3157.92,Restaurant,MER1126,3/6/2026 10:04,10,Friday,68,Male,76399,138,2244.67,15,Jaipur,Rajasthan,15.36,Visa,iOS,POS,0,0,0,146,1.406,0
TXN10007845,CUST100932,6263.65,Healthcare,MER4872,1/18/2026 5:21,5,Sunday,67,Male,67509,95,2944.2,20,Ahmedabad,Gujarat,1.34,Visa,Android,POS,0,0,1,45,2.127,0
TXN10007846,CUST101831,567.86,Utilities,MER4619,1/11/2026 17:28,17,Sunday,29,Female,48565,86,1015.11,16,Chennai,Tamil Nadu,4.7,Visa,Android,Online,0,0,0,112,0.559,0
TXN10007847,CUST101945,854.77,Online Shopping,MER1687,6/23/2026 11:27,11,Tuesday,39,Male,54325,164,1015.89,8,Ahmedabad,Gujarat,1.8,Mastercard,ATM,POS,0,0,0,153,0.841,0
TXN10007848,CUST100577,658.11,Utilities,MER4601,1/20/2026 18:50,18,Tuesday,39,Male,71737,78,578.14,11,Lucknow,Uttar Pradesh,6.64,Visa,Web,Online,0,0,0,169,1.136,0
TXN10007849,CUST100896,1445.73,Entertainment,MER3823,3/2/2026 21:13,21,Monday,37,Male,48195,94,996.24,11,Pune,Maharashtra,14.76,Visa,Android,Online,0,0,0,45,1.45,0
TXN10007850,CUST101281,1015.06,Online Shopping,MER3529,3/11/2026 20:59,20,Wednesday,55,Male,28933,80,1428.96,16,Kochi,Kerala,12.64,Mastercard,ATM,Mobile App,0,0,0,53,0.71,0
TXN10007851,CUST101204,6548.64,Online Shopping,MER4859,2/7/2026 17:31,17,Saturday,52,Female,81903,141,4495.33,10,Pune,Maharashtra,5.99,RuPay,Android,Online,0,0,0,48,1.456,0
TXN10007852,CUST100602,684.23,Healthcare,MER2107,5/1/2026 11:48,11,Friday,56,Male,69017,88,1070.44,11,Kochi,Kerala,6.36,Mastercard,Web,Online,0,0,1,171,0.639,0
TXN10007853,CUST100952,905.89,Restaurant,MER3486,1/11/2026 11:58,11,Sunday,22,Female,28083,83,1487.61,11,Kolkata,West Bengal,2.92,Visa,Android,ATM,0,0,0,143,0.609,0
TXN10007854,CUST101967,1274.37,Utilities,MER1188,2/26/2026 11:23,11,Thursday,69,Male,46780,20,1793.79,9,Pune,Maharashtra,2.75,Mastercard,iOS,Online,0,0,1,17,0.71,0
TXN10007855,CUST101602,1058.28,Restaurant,MER4160,1/24/2026 9:32,9,Saturday,28,Male,31508,153,1028.8,19,Hyderabad,Telangana,8.51,Mastercard,iOS,POS,0,0,0,19,1.028,0
TXN10007856,CUST100360,5928.81,Online Shopping,MER3626,1/23/2026 18:09,18,Friday,59,Male,22888,38,2751.63,11,Bengaluru,Karnataka,7.42,Mastercard,Android,POS,0,1,0,123,2.154,0
TXN10007857,CUST100365,3269.64,Online Shopping,MER3022,1/14/2026 7:18,7,Wednesday,67,Male,36537,34,3898.43,13,Kolkata,West Bengal,2.5,RuPay,iOS,Online,0,0,0,111,0.838,0
TXN10007858,CUST101832,3676.64,Grocery,MER3779,3/6/2026 17:47,17,Friday,61,Female,53770,99,3062.39,14,Chennai,Tamil Nadu,2.28,RuPay,Web,Online,0,1,0,13,1.2,0
TXN10007859,CUST100834,2501.17,Clothing,MER4912,3/5/2026 18:48,18,Thursday,63,Male,48914,45,2349.13,8,Bengaluru,Karnataka,8.66,Visa,Web,POS,0,0,0,66,1.064,0
TXN10007860,CUST101852,862.94,Online Shopping,MER4452,6/3/2026 19:39,19,Wednesday,20,Female,114316,28,1547.25,18,Mumbai,Maharashtra,8.86,Visa,Android,POS,0,2,0,150,0.557,0
TXN10007861,CUST101168,2772.25,Clothing,MER1122,1/18/2026 20:28,20,Sunday,49,Female,50118,175,1623.23,15,Chennai,Tamil Nadu,2.45,Mastercard,iOS,Online,0,0,0,123,1.707,0
TXN10007862,CUST100744,2999.6,Entertainment,MER2394,2/16/2026 21:54,21,Monday,36,Female,44092,52,2906.98,15,Indore,Madhya Pradesh,11.69,RuPay,Android,Online,1,0,0,92,1.032,0
TXN10007863,CUST100760,2703.95,Entertainment,MER4358,6/29/2026 19:10,19,Monday,19,Male,50650,84,3032.3,12,Delhi,Delhi,0.78,Mastercard,iOS,POS,0,0,0,150,0.891,0
TXN10007864,CUST101051,6291.21,Grocery,MER3051,3/22/2026 15:15,15,Sunday,26,Female,55969,129,1853.5,16,Mumbai,Maharashtra,9.83,Mastercard,Android,ATM,0,0,0,61,3.392,0
TXN10007865,CUST100901,2049.78,Electronics,MER1870,2/21/2026 13:24,13,Saturday,35,Female,61259,58,1073.91,11,Ahmedabad,Gujarat,7.73,Visa,Android,Online,0,0,0,81,1.907,0
TXN10007866,CUST101086,1209.16,Entertainment,MER4019,5/1/2026 12:40,12,Friday,30,Male,63831,13,1511.81,17,Chennai,Tamil Nadu,4.91,Visa,iOS,POS,0,0,0,45,0.799,0
TXN10007867,CUST100577,12353.81,Restaurant,MER3146,4/21/2026 22:29,22,Tuesday,25,Female,26227,64,4232.85,14,Pune,Maharashtra,57.65,Visa,Android,Online,0,0,0,6,2.918,1
TXN10007868,CUST100235,7984.65,Online Shopping,MER2009,2/1/2026 21:21,21,Sunday,35,Female,38730,93,1900.18,10,Hyderabad,Telangana,5.65,Mastercard,iOS,POS,0,0,0,9,4.2,0
TXN10007869,CUST100814,2345.3,Fuel,MER2064,1/21/2026 9:04,9,Wednesday,50,Female,30518,146,2797.96,7,Jaipur,Rajasthan,16.49,Mastercard,Android,POS,0,0,0,130,0.838,0
TXN10007870,CUST101373,311.62,Electronics,MER2852,3/19/2026 15:57,15,Thursday,40,Male,52992,115,877.5,11,Ahmedabad,Gujarat,0.35,Mastercard,Android,Online,0,0,0,107,0.355,0
